game,session,track,car,lap,start,end,time,length,valid
Automobilista 2,1670273734,Cordoba:Cordoba_International,Dallara F301,5,2022-12-05 22:01:02.302352+00:00,2022-12-05 22:02:15.784807+00:00,70.4563,3654,True
Automobilista 2,1670273734,Cordoba:Cordoba_International,Dallara F301,2,2022-12-05 21:57:11.205315+00:00,2022-12-05 21:58:35.460535+00:00,71.99353,3651,True
Assetto Corsa (64 bit),1670180957,monza:,lotus_exos_125,4,2022-12-04 20:11:17.344478+00:00,2022-12-04 20:12:46.946792+00:00,89.625,5752,True
Assetto Corsa (64 bit),1670179705,monza:,lotus_exos_125,5,2022-12-04 19:51:41.006676+00:00,2022-12-04 19:53:19.735614+00:00,98.769,5755,True
Assetto Corsa (64 bit),1670179705,monza:,lotus_exos_125,6,2022-12-04 19:53:19.836165+00:00,2022-12-04 19:54:59.020192+00:00,99.237,5755,True
Assetto Corsa (64 bit),1670179705,monza:,lotus_exos_125,8,2022-12-04 19:56:49.028423+00:00,2022-12-04 19:58:28.621105+00:00,99.609,5752,True
Assetto Corsa (64 bit),1670179705,monza:,lotus_exos_125,3,2022-12-04 19:48:11.578953+00:00,2022-12-04 19:49:51.345493+00:00,99.837,5754,True
Assetto Corsa (64 bit),1670180957,monza:,lotus_exos_125,2,2022-12-04 20:07:20.121648+00:00,2022-12-04 20:09:01.348463+00:00,101.286,5751,True
Assetto Corsa (64 bit),1670179705,monza:,lotus_exos_125,2,2022-12-04 19:46:29.311107+00:00,2022-12-04 19:48:11.461150+00:00,102.246,5756,True
Automobilista 2,1670178560,Road_America:Road_America_RC,Lola T9500 Mercedes-Benz,6,2022-12-04 19:41:03.391007+00:00,2022-12-04 19:42:46.658213+00:00,89.4643555,6435,True
Automobilista 2,1670178560,Road_America:Road_America_RC,Lola T9500 Mercedes-Benz,2,2022-12-04 19:34:09.541061+00:00,2022-12-04 19:35:52.566850+00:00,89.5297852,6435,True
Automobilista 2,1670178560,Road_America:Road_America_RC,Lola T9500 Mercedes-Benz,5,2022-12-04 19:39:20.360401+00:00,2022-12-04 19:41:03.282433+00:00,89.69043,6441,True
Automobilista 2,1670178560,Road_America:Road_America_RC,Lola T9500 Mercedes-Benz,4,2022-12-04 19:37:36.975397+00:00,2022-12-04 19:39:20.249787+00:00,89.79199,6433,True
Automobilista 2,1670178560,Road_America:Road_America_RC,Lola T9500 Mercedes-Benz,7,2022-12-04 19:42:46.765854+00:00,2022-12-04 19:44:30.538416+00:00,90.9619141,6441,True
Automobilista 2,1670178560,Road_America:Road_America_RC,Lola T9500 Mercedes-Benz,3,2022-12-04 19:35:52.679922+00:00,2022-12-04 19:37:36.867807+00:00,91.07129,6437,True
Assetto Corsa (64 bit),1670311616,ks_brands_hatch:gp,porsche_911_997_gt3_rsr,2,2022-12-06 08:29:04.639480+00:00,2022-12-06 08:30:42.420345+00:00,97.86,3886,True
Assetto Corsa (64 bit),1670312267,ks_brands_hatch:gp,porsche_911_997_gt3_rsr,2,2022-12-06 08:39:34.084635+00:00,2022-12-06 08:41:15.184113+00:00,101.162994,3885,True
Assetto Corsa (64 bit),1670312267,ks_brands_hatch:gp,porsche_911_997_gt3_rsr,3,2022-12-06 08:41:15.295560+00:00,2022-12-06 08:42:56.616689+00:00,101.372993,3883,True
Assetto Corsa (64 bit),1670312267,ks_brands_hatch:gp,porsche_911_997_gt3_rsr,3,2022-12-06 08:42:56.728242+00:00,2022-12-06 08:44:50.508197+00:00,104.313,3879,True
Assetto Corsa (64 bit),1670312267,ks_brands_hatch:gp,porsche_911_997_gt3_rsr,4,2022-12-06 08:44:50.617076+00:00,2022-12-06 08:46:36.216974+00:00,105.564,3887,True
Assetto Corsa (64 bit),1670312267,ks_brands_hatch:gp,porsche_911_997_gt3_rsr,1,2022-12-06 08:37:50.581042+00:00,2022-12-06 08:39:33.983947+00:00,106.548004,3885,True
Assetto Corsa (64 bit),1670311186,ks_brands_hatch:gp,porsche_911_997_gt3_rsr,2,2022-12-06 08:24:05.095855+00:00,2022-12-06 08:25:52.063228+00:00,107.022,3885,True
Assetto Corsa (64 bit),1670312267,ks_brands_hatch:gp,porsche_911_997_gt3_rsr,6,2022-12-06 08:46:36.326568+00:00,2022-12-06 08:48:24.512018+00:00,108.252,3883,True
Automobilista 2,1670320975,Nurburgring_2020:Nordschleife_2020_24hr,Ginetta G58,1,2022-12-06 11:06:10.494491+00:00,2022-12-06 11:14:14.740398+00:00,377.205566,25385,True
iRacing,1670613429,sebring international,BMW M Hybrid V8,3,2022-12-09 19:25:59.820172+00:00,2022-12-09 19:27:53.227665+00:00,113.4179,5788,True
iRacing,1670613429,sebring international,BMW M Hybrid V8,2,2022-12-09 19:24:04.284258+00:00,2022-12-09 19:25:59.787296+00:00,115.536667,5787,True
iRacing,1670613429,sebring international,BMW M Hybrid V8,1,2022-12-09 19:22:06.789624+00:00,2022-12-09 19:24:04.253315+00:00,117.500137,5788,True
Automobilista 2,1670272021,Brasilia:Brasilia_Full,Chevrolet Cruze Stock Car 2022,6,2022-12-05 21:50:23.317112+00:00,2022-12-05 21:52:34.149442+00:00,101.904175,5492,True
Automobilista 2,1670272021,Brasilia:Brasilia_Full,Chevrolet Cruze Stock Car 2022,3,2022-12-05 21:43:55.891837+00:00,2022-12-05 21:46:00.746407+00:00,104.2959,5494,True
Automobilista 2,1670272021,Brasilia:Brasilia_Full,Chevrolet Cruze Stock Car 2022,4,2022-12-05 21:46:00.855034+00:00,2022-12-05 21:48:05.688142+00:00,104.608276,5492,True
Automobilista 2,1670272021,Brasilia:Brasilia_Full,Chevrolet Cruze Stock Car 2022,2,2022-12-05 21:36:42.832490+00:00,2022-12-05 21:38:59.180629+00:00,105.064026,5495,True
iRacing,1670222345,indianapolis ovalindypit,Dallara DW12,9,2022-12-05 01:47:50.908419+00:00,2022-12-05 01:48:12.432035+00:00,21.5182285,4040,True
iRacing,1670221240,daytona 2011 road,Dallara P217 LMP2,4,2022-12-05 00:32:43.438160+00:00,2022-12-05 00:33:07.698294+00:00,24.291317,5690,True
Automobilista 2,1670180859,Jerez:Standard,Formula Classic Gen3 Model1,3,2022-12-04 20:10:56.440307+00:00,2022-12-04 20:12:17.504509+00:00,80.10596,4425,True
Automobilista 2,1670180859,Jerez:Standard,Formula Classic Gen3 Model1,1,2022-12-04 20:07:38.753546+00:00,2022-12-04 20:09:33.915461+00:00,80.8418,4425,True
Automobilista 2,1670180859,Jerez:Standard,Formula Classic Gen3 Model1,2,2022-12-04 20:09:34.027764+00:00,2022-12-04 20:10:56.333073+00:00,81.8042,4424,True
Automobilista 2,1670180008,Watkins_Glen:Watkins_Glen_GP,Lola T9500 Mercedes-Benz,3,2022-12-04 20:03:53.234212+00:00,2022-12-04 20:05:18.786125+00:00,80.01904,5440,True
Automobilista 2,1670180008,Watkins_Glen:Watkins_Glen_GP,Lola T9500 Mercedes-Benz,1,2022-12-04 19:56:21.607186+00:00,2022-12-04 19:58:07.573074+00:00,81.36206,5440,True
Automobilista 2,1670180008,Watkins_Glen:Watkins_Glen_GP,Lola T9500 Mercedes-Benz,2,2022-12-04 20:02:26.869421+00:00,2022-12-04 20:03:53.124805+00:00,81.36426,5438,True
Automobilista 2,1670180008,Watkins_Glen:Watkins_Glen_GP,Lola T9500 Mercedes-Benz,2,2022-12-04 19:58:07.680646+00:00,2022-12-04 19:59:34.279940+00:00,81.74487,5438,True
Automobilista 2,1670261629,Road_America:Road_America_RC,Reynard 2Ki Honda,7,2022-12-05 18:44:13.280390+00:00,2022-12-05 18:45:52.132156+00:00,84.43262,6439,True
Automobilista 2,1670263467,Road_America:Road_America_RC,Reynard 2Ki Honda,4,2022-12-05 19:12:47.448324+00:00,2022-12-05 19:14:24.520544+00:00,84.70166,6440,True
Automobilista 2,1670261629,Road_America:Road_America_RC,Reynard 2Ki Honda,3,2022-12-05 18:37:25.416681+00:00,2022-12-05 18:39:03.045546+00:00,84.87622,6434,True
Automobilista 2,1670263467,Road_America:Road_America_RC,Reynard 2Ki Honda,3,2022-12-05 19:11:06.906507+00:00,2022-12-05 19:12:47.339428+00:00,84.93628,6433,True
Automobilista 2,1670263467,Road_America:Road_America_RC,Reynard 2Ki Honda,1,2022-12-05 19:04:26.650484+00:00,2022-12-05 19:06:25.716721+00:00,84.97095,6439,True
Automobilista 2,1670263467,Road_America:Road_America_RC,Reynard 2Ki Honda,2,2022-12-05 19:06:25.824782+00:00,2022-12-05 19:09:28.864815+00:00,85.1062,6438,True
Automobilista 2,1670261629,Road_America:Road_America_RC,Reynard 2Ki Honda,4,2022-12-05 18:39:03.153888+00:00,2022-12-05 18:40:41.785398+00:00,85.16028,6440,True
Automobilista 2,1670261629,Road_America:Road_America_RC,Reynard 2Ki Honda,2,2022-12-05 18:35:47.190363+00:00,2022-12-05 18:37:25.300998+00:00,85.5014648,6439,True
Automobilista 2,1670263467,Road_America:Road_America_RC,Reynard 2Ki Honda,2,2022-12-05 19:09:28.865103+00:00,2022-12-05 19:11:06.797758+00:00,85.70459,6434,True
Automobilista 2,1670261629,Road_America:Road_America_RC,Reynard 2Ki Honda,5,2022-12-05 18:40:41.893726+00:00,2022-12-05 18:42:21.623471+00:00,85.80615,6435,True
Automobilista 2,1670260618,Laguna_Seca:Laguna_Seca_2020,Reynard 2Ki Honda,11,2022-12-05 18:29:13.382020+00:00,2022-12-05 18:30:18.943860+00:00,74.41138,3601,True
Automobilista 2,1670260618,Laguna_Seca:Laguna_Seca_2020,Reynard 2Ki Honda,4,2022-12-05 18:20:35.670815+00:00,2022-12-05 18:21:41.221313+00:00,74.6859741,3597,True
Automobilista 2,1670260618,Laguna_Seca:Laguna_Seca_2020,Reynard 2Ki Honda,3,2022-12-05 18:19:29.707051+00:00,2022-12-05 18:20:35.547961+00:00,74.75699,3599,True
Automobilista 2,1670260618,Laguna_Seca:Laguna_Seca_2020,Reynard 2Ki Honda,13,2022-12-05 18:31:26.737665+00:00,2022-12-05 18:32:32.171808+00:00,74.98053,3598,True
Automobilista 2,1670260618,Laguna_Seca:Laguna_Seca_2020,Reynard 2Ki Honda,5,2022-12-05 18:21:41.330427+00:00,2022-12-05 18:22:47.275569+00:00,75.46173,3598,True
Automobilista 2,1670260618,Laguna_Seca:Laguna_Seca_2020,Reynard 2Ki Honda,2,2022-12-05 18:18:23.275214+00:00,2022-12-05 18:19:29.600644+00:00,76.19095,3600,True
Automobilista 2,1670260618,Laguna_Seca:Laguna_Seca_2020,Reynard 2Ki Honda,6,2022-12-05 18:22:47.388592+00:00,2022-12-05 18:23:53.782483+00:00,76.32611,3597,True
Automobilista 2,1670260618,Laguna_Seca:Laguna_Seca_2020,Reynard 2Ki Honda,8,2022-12-05 18:25:33.380472+00:00,2022-12-05 18:26:39.745369+00:00,76.446106,3595,True
Automobilista 2,1670260618,Laguna_Seca:Laguna_Seca_2020,Reynard 2Ki Honda,12,2022-12-05 18:30:19.053288+00:00,2022-12-05 18:31:26.623787+00:00,78.50415,3599,True
Automobilista 2,1670260618,Laguna_Seca:Laguna_Seca_2020,Reynard 2Ki Honda,10,2022-12-05 18:27:59.216731+00:00,2022-12-05 18:29:13.272164+00:00,84.40967,3600,True
Assetto Corsa (64 bit),1670208520,ks_brands_hatch:indy,ginetta_gt4_lhd,1,2022-12-05 03:50:05.732834+00:00,2022-12-05 03:51:01.714656+00:00,55.9709969,1911,True
Assetto Corsa (64 bit),1670208088,ks_brands_hatch:indy,ginetta_gt4_lhd,2,2022-12-05 03:45:48.029520+00:00,2022-12-05 03:46:45.472367+00:00,57.504,1913,True
Assetto Corsa (64 bit),1670209028,ks_brands_hatch:indy,ginetta_gt4_lhd,1,2022-12-05 03:58:17.506077+00:00,2022-12-05 03:59:16.768828+00:00,59.277,1915,True
Assetto Corsa (64 bit),1670208088,ks_brands_hatch:indy,ginetta_gt4_lhd,2,2022-12-05 03:46:45.580714+00:00,2022-12-05 03:47:46.331655+00:00,60.741,1913,True
Assetto Corsa (64 bit),1670209028,ks_brands_hatch:indy,ginetta_gt4_lhd,4,2022-12-05 04:00:29.009170+00:00,2022-12-05 04:01:31.394719+00:00,62.493,1913,True
Assetto Corsa (64 bit),1670208520,ks_brands_hatch:indy,ginetta_gt4_lhd,3,2022-12-05 03:51:01.824800+00:00,2022-12-05 03:52:05.403880+00:00,63.603,1911,True
iRacing,1670224282,southboston,Legends Ford  34 Coupe,17,2022-12-05 01:16:55.732215+00:00,2022-12-05 01:19:24.182338+00:00,20.5067329,590,True
iRacing,1670222971,southboston,Legends Ford  34 Coupe,14,2022-12-05 00:53:37.027385+00:00,2022-12-05 00:53:58.447176+00:00,21.4473686,589,True
iRacing,1670224282,southboston,Legends Ford  34 Coupe,1,2022-12-05 01:11:24.252573+00:00,2022-12-05 01:11:41.722310+00:00,22.0380325,590,True
Assetto Corsa (64 bit),1670255190,lilski_road_america:,urd_maures_gtr_97,1,2022-12-05 15:52:27.288813+00:00,2022-12-05 15:54:28.379827+00:00,121.083,6417,True
Assetto Corsa (64 bit),1670255190,lilski_road_america:,urd_maures_gtr_97,3,2022-12-05 15:54:28.479304+00:00,2022-12-05 15:56:29.857794+00:00,121.38,6423,True
Assetto Corsa (64 bit),1670255190,lilski_road_america:,urd_maures_gtr_97,1,2022-12-05 15:50:20.496230+00:00,2022-12-05 15:52:27.177032+00:00,129.819,6418,True
Assetto Corsa (64 bit),1670256294,lilski_road_america:,urd_maures_gtr_97,1,2022-12-05 16:08:44.699109+00:00,2022-12-05 16:10:58.666110+00:00,136.467,6417,True
Assetto Corsa (64 bit),1670250354,monza:,ks_lamborghini_aventador_sv,1,2022-12-05 15:26:30.274072+00:00,2022-12-05 15:28:35.661883+00:00,125.459991,5758,True
Automobilista 2,1671552100,Long_Beach:Long_Beach,Porsche 911 RSR 74,4,2022-12-20 16:06:41.763295+00:00,2022-12-20 16:08:15.829887+00:00,96.9448242,3145,True
Automobilista 2,1671552100,Long_Beach:Long_Beach,Porsche 911 RSR 74,3,2022-12-20 16:05:07.294476+00:00,2022-12-20 16:06:41.648668+00:00,97.1629639,3146,True
Automobilista 2,1671552100,Long_Beach:Long_Beach,Porsche 911 RSR 74,2,2022-12-20 16:03:32.021877+00:00,2022-12-20 16:05:07.179290+00:00,98.3241,3145,True
Automobilista 2,1671552100,Long_Beach:Long_Beach,Porsche 911 RSR 74,1,2022-12-20 16:01:39.496543+00:00,2022-12-20 16:03:31.911464+00:00,113.214783,3144,True
iRacing,1670237961,newhampshire northoval,Skip Barber Formula 2000,1,2022-12-05 03:03:04.447562+00:00,2022-12-05 03:03:37.432416+00:00,32.99539,2560,True
Assetto Corsa (64 bit),1670253547,monza:,mercedes_sls,1,2022-12-05 16:21:22.047996+00:00,2022-12-05 16:23:29.675530+00:00,127.611,5754,True
Assetto Corsa (64 bit),1670253547,monza:,mercedes_sls,4,2022-12-05 16:25:45.952643+00:00,2022-12-05 16:27:55.072810+00:00,129.201,5752,True
Assetto Corsa (64 bit),1670253547,monza:,mercedes_sls,3,2022-12-05 16:23:29.802840+00:00,2022-12-05 16:25:45.835684+00:00,136.068,5758,True
Assetto Corsa (64 bit),1670338943,acf_grand_valley:acf_grand_valley_short,rn_sandero_rs,1,2022-12-06 16:02:56.243460+00:00,2022-12-06 16:06:46.355694+00:00,93.549,2782,True
iRacing,1670397091,charlotte quadoval,Dallara DW12,2,2022-12-06 23:11:52.392295+00:00,2022-12-06 23:12:16.337143+00:00,23.9812336,2339,True
iRacing,1670397091,charlotte quadoval,Dallara DW12,12,2022-12-06 23:16:35.482796+00:00,2022-12-06 23:16:59.587354+00:00,24.1065674,2339,True
iRacing,1670397091,charlotte quadoval,Dallara DW12,7,2022-12-06 23:14:34.320639+00:00,2022-12-06 23:14:58.444734+00:00,24.133934,2338,True
iRacing,1670397091,charlotte quadoval,Dallara DW12,6,2022-12-06 23:14:10.166297+00:00,2022-12-06 23:14:34.287850+00:00,24.1645,2338,True
iRacing,1670397091,charlotte quadoval,Dallara DW12,11,2022-12-06 23:16:11.277630+00:00,2022-12-06 23:16:35.466611+00:00,24.1879,2339,True
iRacing,1670397091,charlotte quadoval,Dallara DW12,9,2022-12-06 23:15:22.682421+00:00,2022-12-06 23:15:46.864333+00:00,24.1926,2339,True
iRacing,1670396657,charlotte quadoval,Dallara DW12,2,2022-12-06 23:04:44.703814+00:00,2022-12-06 23:05:08.885205+00:00,24.1996,2338,True
iRacing,1670397091,charlotte quadoval,Dallara DW12,8,2022-12-06 23:14:58.461603+00:00,2022-12-06 23:15:22.665801+00:00,24.2374668,2339,True
iRacing,1670397091,charlotte quadoval,Dallara DW12,10,2022-12-06 23:15:46.880735+00:00,2022-12-06 23:16:11.261938+00:00,24.430666,2338,True
iRacing,1670397091,charlotte quadoval,Dallara DW12,13,2022-12-06 23:16:59.604145+00:00,2022-12-06 23:17:24.051878+00:00,24.4655342,2338,True
Assetto Corsa (64 bit),1670280738,kleine_nordschleife:,chevrolet_corvette_c8r_1k,2,2022-12-06 09:30:50.587553+00:00,2022-12-06 09:33:17.299625+00:00,146.742,7099,True
Assetto Corsa (64 bit),1670280296,kleine_nordschleife:,chevrolet_corvette_c8r_1k,2,2022-12-06 09:23:25.042718+00:00,2022-12-06 09:25:51.746170+00:00,146.811,7101,True
Assetto Corsa (64 bit),1670280738,kleine_nordschleife:,chevrolet_corvette_c8r_1k,3,2022-12-06 09:33:17.401686+00:00,2022-12-06 09:35:59.389088+00:00,162.033,7101,True
iRacing,1670957800,charlotte 2018 oval,Chevrolet Silverado,9,2022-12-20 07:47:12.339226+00:00,2022-12-20 07:47:44.066143+00:00,31.7643337,2339,True
iRacing,1670957800,charlotte 2018 oval,Chevrolet Silverado,8,2022-12-20 07:46:40.294179+00:00,2022-12-20 07:47:12.303461+00:00,32.0284653,2338,True
iRacing,1670957800,charlotte 2018 oval,Chevrolet Silverado,5,2022-12-20 07:45:02.661807+00:00,2022-12-20 07:45:34.876932+00:00,32.2466,2339,True
iRacing,1670957800,charlotte 2018 oval,Chevrolet Silverado,7,2022-12-20 07:46:07.962075+00:00,2022-12-20 07:46:40.263145+00:00,32.33853,2338,True
iRacing,1670957800,charlotte 2018 oval,Chevrolet Silverado,3,2022-12-20 07:43:56.895868+00:00,2022-12-20 07:44:29.623953+00:00,32.7657,2339,True
iRacing,1670957800,charlotte 2018 oval,Chevrolet Silverado,22,2022-12-20 07:54:31.970650+00:00,2022-12-20 07:55:04.750757+00:00,32.8163,2339,True
iRacing,1670957800,charlotte 2018 oval,Chevrolet Silverado,17,2022-12-20 07:51:46.634477+00:00,2022-12-20 07:52:19.508512+00:00,32.8930664,2338,True
iRacing,1670957800,charlotte 2018 oval,Chevrolet Silverado,18,2022-12-20 07:52:19.536529+00:00,2022-12-20 07:52:52.402623+00:00,32.8944664,2338,True
iRacing,1670957800,charlotte 2018 oval,Chevrolet Silverado,4,2022-12-20 07:44:29.649818+00:00,2022-12-20 07:45:02.630846+00:00,33.0087,2338,True
iRacing,1670957800,charlotte 2018 oval,Chevrolet Silverado,19,2022-12-20 07:52:52.433596+00:00,2022-12-20 07:53:25.461724+00:00,33.0513649,2335,True
Assetto Corsa (64 bit),1671618199,boujma:,ford_falcon_ba_xr6_turbo,1,2022-12-21 11:25:48.683685+00:00,2022-12-21 11:27:32.419556+00:00,103.695,3339,True
Assetto Corsa (64 bit),1671618199,boujma:,ford_falcon_ba_xr6_turbo,1,2022-12-21 11:24:00.586827+00:00,2022-12-21 11:25:48.577456+00:00,107.289,3341,True
iRacing,1670238632,charlotte 2018 2019 rallycrosslong,Lucas Oil Off-Road Racing Series Pro-2 Lite,1,2022-12-05 03:11:05.619571+00:00,2022-12-05 03:12:07.165511+00:00,61.5775,1339,True
Automobilista 2,1670177733,Long_Beach:Long_Beach,Reynard 95i Mercedes-Benz,3,2022-12-04 19:21:57.855205+00:00,2022-12-04 19:23:07.569681+00:00,71.2178955,3143,True
Automobilista 2,1670177733,Long_Beach:Long_Beach,Reynard 95i Mercedes-Benz,5,2022-12-04 19:24:18.300574+00:00,2022-12-04 19:25:29.079392+00:00,71.63855,3148,True
Automobilista 2,1670177733,Long_Beach:Long_Beach,Reynard 95i Mercedes-Benz,2,2022-12-04 19:20:47.044595+00:00,2022-12-04 19:21:57.747295+00:00,71.77844,3144,True
Automobilista 2,1670177733,Long_Beach:Long_Beach,Reynard 95i Mercedes-Benz,7,2022-12-04 19:26:40.667366+00:00,2022-12-04 19:27:50.910555+00:00,71.85596,3147,True
Automobilista 2,1670177733,Long_Beach:Long_Beach,Reynard 95i Mercedes-Benz,4,2022-12-04 19:23:07.684012+00:00,2022-12-04 19:24:18.192012+00:00,72.12012,3141,True
Automobilista 2,1670177733,Long_Beach:Long_Beach,Reynard 95i Mercedes-Benz,2,2022-12-04 19:18:23.491464+00:00,2022-12-04 19:20:46.935866+00:00,72.3516846,3144,True
Automobilista 2,1670177733,Long_Beach:Long_Beach,Reynard 95i Mercedes-Benz,6,2022-12-04 19:25:29.190731+00:00,2022-12-04 19:26:40.556591+00:00,72.38135,3144,True
Automobilista 2,1670177733,Long_Beach:Long_Beach,Reynard 95i Mercedes-Benz,1,2022-12-04 19:16:52.274486+00:00,2022-12-04 19:18:23.384220+00:00,72.51599,3146,True
Assetto Corsa (64 bit),1671539984,rt_suzuka:suzukagp,vrc_1997_williams_fw19,8,2022-12-20 14:08:08.691453+00:00,2022-12-20 14:09:42.229591+00:00,93.531,5768,True
Assetto Corsa (64 bit),1671539984,rt_suzuka:suzukagp,vrc_1997_williams_fw19,7,2022-12-20 14:06:34.059206+00:00,2022-12-20 14:08:08.581795+00:00,94.509,5765,True
Assetto Corsa (64 bit),1671539984,rt_suzuka:suzukagp,vrc_1997_williams_fw19,3,2022-12-20 13:50:51.770756+00:00,2022-12-20 13:52:26.754487+00:00,95.037,5766,True
Assetto Corsa (64 bit),1671539984,rt_suzuka:suzukagp,vrc_1997_williams_fw19,4,2022-12-20 13:52:26.869856+00:00,2022-12-20 13:54:01.932322+00:00,95.0730057,5768,True
Assetto Corsa (64 bit),1671539984,rt_suzuka:suzukagp,vrc_1997_williams_fw19,2,2022-12-20 13:49:15.399599+00:00,2022-12-20 13:50:51.658540+00:00,96.27,5769,True
Assetto Corsa (64 bit),1671539984,rt_suzuka:suzukagp,vrc_1997_williams_fw19,5,2022-12-20 14:03:09.388387+00:00,2022-12-20 14:04:46.098892+00:00,96.684,5770,True
Assetto Corsa (64 bit),1671539984,rt_suzuka:suzukagp,vrc_1997_williams_fw19,7,2022-12-20 14:04:46.208317+00:00,2022-12-20 14:06:33.951201+00:00,107.798996,5764,True
iRacing,1670210499,lagunaseca,Mercedes AMG GT4,5,2022-12-04 22:28:29.140302+00:00,2022-12-04 22:29:31.205882+00:00,51.3830338,3570,True
iRacing,1670210499,lagunaseca,Mercedes AMG GT4,7,2022-12-04 22:29:31.236397+00:00,2022-12-04 22:30:32.759654+00:00,61.52603,3570,True
Assetto Corsa (64 bit),1670850169,mugello:mugello_osrw,rss_lmgt_toyama_2zero_v8_1998,2,2022-12-12 13:08:36.419109+00:00,2022-12-12 13:10:21.766546+00:00,105.345,5190,True
Assetto Corsa (64 bit),1670850169,mugello:mugello_osrw,rss_lmgt_toyama_2zero_v8_1998,1,2022-12-12 13:06:48.061343+00:00,2022-12-12 13:08:36.308723+00:00,112.17,5190,True
iRacing,1670319283,lakeland dirt,Lucas Oil Off-Road Racing Series Pro-2 Lite,7,2022-12-06 01:41:22.805426+00:00,2022-12-06 01:41:53.328108+00:00,30.5705662,969,True
iRacing,1670319283,lakeland dirt,Lucas Oil Off-Road Racing Series Pro-2 Lite,12,2022-12-06 01:49:04.159456+00:00,2022-12-06 01:49:34.714843+00:00,30.59,969,True
iRacing,1670319283,lakeland dirt,Lucas Oil Off-Road Racing Series Pro-2 Lite,15,2022-12-06 01:50:36.028766+00:00,2022-12-06 01:51:06.619096+00:00,30.6188,969,True
iRacing,1670319283,lakeland dirt,Lucas Oil Off-Road Racing Series Pro-2 Lite,14,2022-12-06 01:50:05.399249+00:00,2022-12-06 01:50:35.997010+00:00,30.619833,969,True
iRacing,1670319283,lakeland dirt,Lucas Oil Off-Road Racing Series Pro-2 Lite,10,2022-12-06 01:43:29.456548+00:00,2022-12-06 01:44:00.060552+00:00,30.6487675,969,True
iRacing,1670319283,lakeland dirt,Lucas Oil Off-Road Racing Series Pro-2 Lite,13,2022-12-06 01:49:34.743574+00:00,2022-12-06 01:50:05.373459+00:00,30.6627,968,True
iRacing,1670319283,lakeland dirt,Lucas Oil Off-Road Racing Series Pro-2 Lite,5,2022-12-06 01:38:57.947553+00:00,2022-12-06 01:39:28.594593+00:00,30.6979332,969,True
iRacing,1670319283,lakeland dirt,Lucas Oil Off-Road Racing Series Pro-2 Lite,4,2022-12-06 01:38:27.247945+00:00,2022-12-06 01:38:57.912110+00:00,30.6989,969,True
iRacing,1670319283,lakeland dirt,Lucas Oil Off-Road Racing Series Pro-2 Lite,8,2022-12-06 01:41:53.360089+00:00,2022-12-06 01:42:24.185030+00:00,30.8406,969,True
iRacing,1670319283,lakeland dirt,Lucas Oil Off-Road Racing Series Pro-2 Lite,1,2022-12-06 01:36:53.462359+00:00,2022-12-06 01:37:24.578457+00:00,31.1493664,969,True
Assetto Corsa (64 bit),1671616103,wolsfeld:,ford_falcon_ba_xr6_turbo,1,2022-12-21 10:50:07.418135+00:00,2022-12-21 10:52:27.000949+00:00,83.973,2054,True
iRacing,1670239518,phoenix oval,Chevrolet Silverado,1,2022-12-05 03:26:57.776506+00:00,2022-12-05 03:27:28.788658+00:00,31.03651,1618,True
iRacing,1670639273,limerock 2019 gp,Ferrari 488 GT3 Evo 2020,1,2022-12-09 20:30:46.630676+00:00,2022-12-09 20:31:51.392507+00:00,25.760849,2340,True
Assetto Corsa (64 bit),1670308601,acu_mexico_2021:,ks_porsche_919_hybrid_2016_evo,5,2022-12-06 07:47:29.244931+00:00,2022-12-06 07:48:53.096213+00:00,83.8650055,4452,True
Assetto Corsa (64 bit),1670310228,acu_mexico_2021:,ks_porsche_919_hybrid_2016_evo,3,2022-12-06 08:06:40.564055+00:00,2022-12-06 08:08:05.004964+00:00,84.519,4455,True
Assetto Corsa (64 bit),1670310228,acu_mexico_2021:,ks_porsche_919_hybrid_2016_evo,4,2022-12-06 08:08:05.117210+00:00,2022-12-06 08:09:29.979856+00:00,84.921,4457,True
Assetto Corsa (64 bit),1670310228,acu_mexico_2021:,ks_porsche_919_hybrid_2016_evo,2,2022-12-06 08:05:15.103762+00:00,2022-12-06 08:06:40.449612+00:00,85.359,4457,True
Assetto Corsa (64 bit),1670308601,acu_mexico_2021:,ks_porsche_919_hybrid_2016_evo,4,2022-12-06 07:46:03.663642+00:00,2022-12-06 07:47:29.132886+00:00,85.4819946,4454,True
Assetto Corsa (64 bit),1670308601,acu_mexico_2021:,ks_porsche_919_hybrid_2016_evo,3,2022-12-06 07:44:38.032514+00:00,2022-12-06 07:46:03.553554+00:00,85.569,4453,True
Assetto Corsa (64 bit),1670310228,acu_mexico_2021:,ks_porsche_919_hybrid_2016_evo,8,2022-12-06 08:13:53.505971+00:00,2022-12-06 08:15:19.242997+00:00,85.755,4454,True
Assetto Corsa (64 bit),1670310228,acu_mexico_2021:,ks_porsche_919_hybrid_2016_evo,5,2022-12-06 08:10:59.880997+00:00,2022-12-06 08:12:25.797179+00:00,85.8959961,4455,True
Assetto Corsa (64 bit),1670308601,acu_mexico_2021:,ks_porsche_919_hybrid_2016_evo,7,2022-12-06 07:50:19.861623+00:00,2022-12-06 07:51:45.771242+00:00,85.956,4458,True
Assetto Corsa (64 bit),1670310228,acu_mexico_2021:,ks_porsche_919_hybrid_2016_evo,12,2022-12-06 08:19:58.567785+00:00,2022-12-06 08:21:24.928599+00:00,86.418,4451,True
